0
21
21
21
21
21
22
21
22
23
23
21
23
21
22
22
25
22
22
25
22
21
23
21
21
26
156
21
24
21
21
21
24
21
21
21
22
23
21
22
21
21
22
22
21
23
22
22
22
21
21
21
22
21
21
22
21
23
21
21
21
21
21
22
23
25
22
21
22
22
21
24
21
23
21
21
23
21
23
21
21
22
21
22
22
21
21
22
22
21
22
21
21
25
21
22
21
21
22
21
23
22
23
21
21
21
24
25
23
23
23
21
21
21
21
23
21
21
22
21
21
22
23
23
23
21
23
21
22
21
21
21
23
21
21
21
23
156
22
21
23
21
21
49
22
22
23
21
24
23
22
21
25
21
23
21
22
21
22
21
23
21
22
21
22
22
21
23
26
21
23
21
24
21
21
14
21
21
21
25
21
21
22
14
22
21
23
22
21
26
21
25
21
21
24
21
22
21
14
24
21
14
22
21
14
14
21
21
21
21
24
21
21
21
23
25
21
22
21
21
22
14
14
25
22
21
25
21
22
22
21
21
22
22
22
14
25
22
14
26
21
21
24
22
21
21
21
22
21
25
21
21
21
22
21
21
22
24
14
22
25
156
21
21
14
21
22
22
22
21
14
25
22
21
21
14
25
21
22
21
22
14
23
26
14
23
14
21
21
23
14
156
23
156
24
21
14
21
21
22
21
14
22
21
24
23
14
23
49
21
14
22
22
26
156
14
14
23
26
21
14
23
14
21
21
14
156
21
14
24
21
22
14
22
156
21
22
23
156
26
156
14
14
14
24
25
21
156
14
26
14
156
26
156
156
24
14
156
156
26
14
24
21
26
14
23
25
25
156
156
156
156
156
156
156
156
14
156
156
156
14
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
26
26
156
156
156
156
156
156
156
156
156
26
26
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
26
26
26
156
156
156
156
156
156
26
26
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
156
